"b_id","u_id","name","full_addr","txt","r_date","stars"
"Dq6g0ubf267tWRU4BSk44A","fVnY5R9Wx8nhER6iWhcrsA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The food here is good.  The customer service is not.  The dining area is average.  Would I eat here again?  Yep.

Food is good and the portions are pretty good.  I also tried their banana smoothie and I liked it.  Boba could use a lil more flavor.  Overall, I enjoyed my meal.  We sat there staring at each other for a while until a waitress finally came by.  She also didn't come back until it was time to give us our check.

Overall, the food and price are good enough reasons for me to come back.","2010-04-26",3
"Dq6g0ubf267tWRU4BSk44A","hHEa6Ws_sDyNfR5WpaHgDw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Awesome shrimp pad Thai, quick delivery.","2010-05-03",4
"Dq6g0ubf267tWRU4BSk44A","Hsu3AXW1rymHK1GvGdL1jw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Maybe I didn't pick the best dish but my wonton noodle soup was super salty.  My bubble milk tea on the other hand was overly sweet and badly complimented my overly salty wonton noodles.  

The average service here is typical of a Chinese restaurant (don't expect someone to check in on you but you'll get the basics).  The variety of menu looks enticing with a good variety of Asian dishes (Chinese, Thai, Korean) and the price is decent for the portion that you get.  Unfortunately, I won't be coming back here again.","2010-05-09",2
"Dq6g0ubf267tWRU4BSk44A","CiZ6pcXdqKH3bq6rcgn3NQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Maybe I'm spoiled living in Asian-noodle heaven northern California, but the food here didn't cut it for me. I got the Lard Nar BBQ Pork, which was too sweet and tasted like MSG. The texture of the noodles was all right - slightly chewy and moderately dense. My friend's ""kimchi fried rice"" looked like regular fried rice with maybe three pieces of kimchi - a travesty to my Korean senses.

This restaurant's saving grace is the reasonable price range, which is probably why it's so crowded all the time. If I were a hungry CMU or U of Pittsburgh student craving Asian food, I'd probably come here regularly, but otherwise, I wouldn't go out of my way to eat here.","2010-05-10",3
"Dq6g0ubf267tWRU4BSk44A","5wjoqMXsG8VzzWczSk2gEg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I went with a teryaki rice bowl, and it just wasn't quite right.  The chicken was ok, but whatever type of sauce was they used tasted like a supersaturated salt /soy sauce solution.  It was not good.

I didn't expect great service, and I wasn't wrong.

Would I come here again? No.  Never.","2010-05-13",1
"Dq6g0ubf267tWRU4BSk44A","9Mj-UdryE3LtPuoydZVKmg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Best strawberry bubble drinks (smoothies or teas) I've ever had, hands down, no question. (And I've had a lot!) Other than that, the dishes are delish, the portions are huge, and the menu has a great variety. Yes, the food is a little greasy (but thus very tasty), and the service is hit or miss... Still, for those of us who were/are students in the Oakland area, Lulu's is a beloved staple.","2010-05-17",4
"Dq6g0ubf267tWRU4BSk44A","_vS9qNQvx8wVUOIkj4qfAg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The food is good. The prices are good. The service usually leaves something to be desired that's why I usually order take out. I love hot & sour soup but for some reason, they are usually ""out"" when I try to order it (usually around 6p).

Bottom line, you get what you pay for.","2010-05-23",3
"Dq6g0ubf267tWRU4BSk44A","J8TnuXdax7L05-0s9GIxYw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I think this place is pretty tasty.  And I've never really noticed problems with service.  Maybe I'm just not looking hard enough for all of these faults that everyone else finds here...?","2010-06-02",3
"Dq6g0ubf267tWRU4BSk44A","acg0G9t9N-6wOzNTx3j-_g","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","To be honest, Lulu does not deserve any stars. The food here is mediocre at best. The food is either too bland or overly salty. The waiters/waitress here have an attitude and are very impolite. Sometimes they forget to bring utensils, napkins, or plates. One time they pretty much forgot to bring me my food. It also takes me a lot of effort for a waiter/waitress to pour me water every time. The cashier yelled at me once for using a credit card. It might just be my personal opinion, but I feel like the staffs are nicer to white customers than Asian customers. 

Also, Rose Tea Cafe has the best bubble tea in Pittsburgh, not Lulu's.","2010-06-17",1
"Dq6g0ubf267tWRU4BSk44A","k4yhRKxv2T3Q6kFPMwzPpQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Service: I wasn't sure about LuLu's when I arrived. The hostess was impatient and raised her voice when inquiring if we wanted a table even after we have confirmed that we did. We were seated promptly and provided with utensils and waters with our orders taken pretty quickly afterwards. We waited a while for the bill which took multiple promptings, but eventually were able to pay and leave. Although it was good for a quick meal, it was not a particularly satisfying dining experience.

Food: It was a skeptical moment to see such a wide variety of dishes at such low prices because quality becomes a factor (dishes between $6-$8). Skepticism was confirmed when the meals arrived. I ordered the Thai Curry Chicken and was not particularly impressed with the dish. It had the richness from the coconut milk, but it was a bit too sweet and the green beans tasted strange (as if old and past its freshness date). Onions were undercooked and chopped too largely that it conflicted with the texture of the dish. All in all, it was way off the mark. My brother ordered an udon dish with beef, but I was surprised to see that they added ground beef bits in it instead of slices  which to me communicated poor attention to details and choice of ingredients. 

Atmosphere: Very loud and chattery. Great for college students, large groups and families, but definitely not for a first date sort of deal or for lunch meetings (much too loud). Fake Asian decor and some aspects of the upkeep of the place were questionable (peeling wallpaper covered with plexi-glass bolted to it)","2010-07-02",2
"Dq6g0ubf267tWRU4BSk44A","bEyGMTOF8gcAwjNz_qXv-w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I've eaten here twice. The first time, the food wasn't particularly good. The second time, the food was average, but not particularly exceptional. Lulus still gets three stars, though, because it's inexpensive and the bubble tea & bubble smoothies are delicious.","2010-07-21",3
"Dq6g0ubf267tWRU4BSk44A","p7-yGE_n0FrrgXr4c0FJvQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Extremely popular with students.  Large menu, including a variety of bubble teas, and prices are reasonable.  The food is neither authentic nor sophisticated, but can definitely fulfill a carb craving.  I ate here several times on a trip to Pittsburgh, and was satisfied every time, especially by the wide rice noodles (chow fun).  

The pad thai stands out as being strange in my memory; it seemed underseasoned, completely unlike other pad thais I have had, and I would not recommend ordering it.","2010-08-16",3
"Dq6g0ubf267tWRU4BSk44A","wPqA24dP0kV-rA2EZErjyw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Great food, great prices.  My friends and I go here for lunch every time we're in town.  My recommendations: Hong Kong Chow Fun Beef, Wonton Braised Noodles, and the Dr. Fu Special.  All of these dishes are around $7!  They also have good bubble tea here (lots of different kinds, too).","2010-08-17",5
"Dq6g0ubf267tWRU4BSk44A","3hptOppo89819NMbCxL7dg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Noodles are pretty easy to make, but sometimes you just need a cheap, big lunch. Lulu's is the place for that. Sure, I can make better noodle dishes myself--but can I do it on my lunch break?

I have had both the Pad Thai and the Singapore Curry Noodles. What they lack in authenticity they make up in volume! I really enjoyed both dishes. There are vegetarian options for almost everything--you can get tofu instead of meat. The Szechuan green beans also look good, and I plan on getting that next time.

Do not go expecting a great ""restaurant experience."" It's a very loud undergraduate-infested type of place. This is a delight best sampled between classes or as takeout.

The lunch specials are very reasonably priced, and I plan to take advantage.","2010-08-21",4
"Dq6g0ubf267tWRU4BSk44A","fVnY5R9Wx8nhER6iWhcrsA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Giving it another star.  The honey chicken has to be the best tasting fried chicken I've ever had.  I'm also in love with the beef chow fun.  I'm definitely coming back to try out other dishes.

This place won't ever get 5 stars from me though.  I went back a few times and one time I remember the place being horrible messy.  Granted, it was a bit busy but having food all over the floor isn't acceptable.  A group of people got placed at a table with bunch of food on the ground.  They reluctantly sat there.  I definitely know I wouldn't have.","2010-08-23",4
"Dq6g0ubf267tWRU4BSk44A","_f-Vd7RXlwd03jEzzLetOg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","i was never a particularly big fan of LuLu's, but after my most recent visit I don't really have any interest in returning. My boyfriend and I ordered drinks (waters, diet coke) and then quite a while later, the waitress returned to take our food order without bringing drinks. A good while passed during which no one even came to check on us so that we could remind them that we needed drinks, then our food arrived. Without drinks.

I ordered a vegetable dish in which tofu is offered as a replacement for meat. The dish arrived with about four small pieces of tofu. The vegetables were bland and salty. I left hungry.

The prices aren't bad, but it really shows in the quality-- it's not one of those hole-in-the-wall, well-kept secret type place. There is a reason why the prices are cheap. The food is not plentiful nor high quality, and the service is terrible. The only thing really going for it is the bubble tea.

I'm really laid back about waitresses being busy, but there were not many people in the restaurant. And we didn't get our drinks until our meals were nearly finished.","2010-08-29",1
"Dq6g0ubf267tWRU4BSk44A","ejsWs1LOvthk3Ptx4exAyA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I'm spoiled.. I live in Asian Central of Northern California and can drive in any direction to find good Asian cuisine. However, as a Pittsburgh native, I know Pittsburgh doesn't share the same luxury.

Lulu's actually has decent food. I usually get the chicken chow fun, which always pleases my taste buds when I'm across the country from home and I'm fiending for some Asian food. I've also tried the Pad Thai, which is good as well. Big portions, cheap, and pretty good. However, the service is nothing special.. you won't see waiters rushing over to fill your water cup.","2010-08-30",4
